id = 161
editor = MH


collaboration = CLAS
process = ep2epgamma
exptype = fixed target
year = 2018
reference = arxiv.org/pdf/1810.02110

### Scattering Process

frame = Trento

in1energy = 5.88
in1particle = em
in1energyunit = GeV
in1polarizationvector = L
in1polarization = 1

in2particle = p

out1particle = em
out2particle = p
out3particle = gamma


### Observable
# XUU


y1name = XUU
y1namelong = Beam Helicity Independent Cross Section
y1unit = nb/GeV^4
y1value = column5
y1errorstatistic = column6
#y1errorsystematic = column7


### x-axes

x1name = xB
x1unit = 1
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = tm
x3unit = GeV^2
x3value = column3

x4name = FTn
x4unit = 1
x4value = column4

### Data
#
# CLAS 2018 XUU
#
#   xB    Q2    tm  FTn     FTval      FTerr
###########################################################
0.125 1.129 0.108    0   3.373929   0.269725
0.124 1.128 0.153    0   2.061155   0.119135
0.125 1.129 0.203    0   1.276542   0.094934
0.125 1.129 0.263    0   0.803350   0.029634
0.125 1.130 0.340    0   0.424386   0.017290
0.125 1.126 0.451    0   0.226440   0.006473
0.125 1.125 0.615    0   0.100407   0.003343
0.126 1.130 0.859    0   0.030471   0.002753
0.126 1.127 1.398    0   0.011196   0.005534
0.155 1.302 0.108    0   1.969561   0.068021
0.154 1.299 0.153    0   1.158792   0.039911
0.154 1.300 0.203    0   0.689473   0.025750
0.154 1.301 0.262    0   0.476580   0.020957
0.154 1.301 0.341    0   0.280815   0.011759
0.155 1.301 0.451    0   0.136838   0.007619
0.155 1.303 0.603    0   0.057300   0.004638
#0.154 1.295 0.895    0  -2.363271 301.957375
0.155 1.302 1.392    0   0.013644   0.007424
0.155 1.423 0.108    0   2.164965   0.174901
0.155 1.424 0.153    0   1.452106   0.087429
0.155 1.425 0.203    0   0.786454   0.059258
0.155 1.424 0.263    0   0.523989   0.018702
0.155 1.426 0.340    0   0.319931   0.072632
0.156 1.426 0.446    0   0.141731   0.005864
0.156 1.426 0.602    0   0.065627   0.002688
