id = 167
editor = MH

collaboration = CLAS
process = ep2epgamma
exptype = fixed target
year = 2025
reference = Priv comunication from Sangbaek

### Scattering Process

frame = Trento

in1energy = 11
in1particle = em
in1energyunit = GeV
in1polarizationvector = L
in1polarization = 1

in2particle = p

out1particle = em
out2particle = p
out3particle = gamma


### Observable
# XUU


y1name = XUU
y1namelong = Beam Helicity Independent Cross Section
y1unit = nb/GeV^4
y1value = column5
y1errorstatistic = column6
#y1errorsystematic = column7


### x-axes

x1name = xB
x1unit = 1
x1value = column1

x2name = Q2
x2unit = GeV^2
x2value = column2

x3name = tm
x3unit = GeV^2
x3value = column3

x4name = FTn
x4unit = 1
x4value = column4

### Data
#
# CLAS 2018 XUU
#
#   xB    Q2    tm  FTn     FTval      FTerr
###########################################################
#0.072 1.091 0.130    0  -3.067174    0.757307
0.084 1.085 0.446    0   0.600762    0.052747
0.079 1.086 0.681    0   0.438733    0.081001
0.079 1.296 0.215    0   0.901475    0.191933
0.086 1.271 0.455    0   0.513536    0.058746
0.101 1.101 0.129    0  -0.163157    0.494789
0.101 1.096 0.516    0   0.261490    0.096779
0.110 1.103 0.648    0   0.507159    0.161315
#0.101 1.335 0.129    0   3.805433    0.108481
#0.100 1.337 0.198    0   0.393444    0.126717
#0.103 1.317 0.494    0   0.443767    0.049600
0.110 1.299 0.652    0   0.180589    0.078998
#0.104 1.628 0.129    0   3.765597    0.052787
#0.103 1.625 0.201    0   2.306513    0.029696
0.102 1.633 0.328    0   0.706683    0.031987
#0.109 1.605 0.473    0   0.352927    0.039829
0.109 1.599 0.674    0   0.136257    0.063055
0.133 1.328 0.129    0   0.969644    0.074615
0.131 1.327 0.516    0   0.317716    0.076236
0.134 1.302 0.705    0   0.078015    0.136656
0.132 1.697 0.129    0   1.123574    0.047031
0.132 1.698 0.197    0   0.780084    0.030276
#0.131 1.706 0.324    0   0.447165    0.033861
0.126 1.719 0.523    0   0.237054    0.032657
0.135 1.648 0.693    0   0.092925    0.046830
0.145 1.642 0.855    0   0.030596    0.070159
0.137 2.136 0.129    0   1.414069    0.081760
#0.137 2.136 0.197    0   1.071906    0.025243
#0.132 2.126 0.344    0   0.583478    0.025781
0.133 2.098 0.474    0   0.183961    0.032523
0.145 2.096 0.670    0   0.089276    0.053875
0.176 1.324 0.129    0   0.449329    0.115806
0.176 1.319 0.501    0  -0.455594    0.702508
0.176 1.682 0.129    0   0.263697    0.624337
0.176 1.680 0.196    0   0.265566    0.041308
0.176 1.677 0.320    0   0.131185    0.062785
0.175 1.673 0.499    0   0.101740    0.055628
0.173 1.668 0.713    0   0.290068    0.130736
#0.172 1.655 0.907    0   0.032002    1.042463
0.174 2.227 0.129    0   0.531448    0.640824
0.174 2.226 0.196    0   0.278827    0.028670
0.174 2.228 0.320    0   0.158609    0.029636
0.171 2.260 0.506    0   0.094121    0.028734
